1561392000,761567,751,1157,195,285,252,170,650
1561420800,762004,1194,757,291,268,235,188,637
1561449600,761952,827,879,85,272,287,95,604
1561478400,761934,969,987,88,404,314,96,750
1561507200,761817,1057,1174,193,331,257,94,637
1561536000,762075,1033,775,124,242,178,64,448
1561564800,762593,1232,714,137,328,257,125,658
1561593600,762300,727,1020,91,288,274,107,613
1561622400,762570,1012,742,69,275,231,92,545
1561651200,762806,927,691,81,340,262,86,643
1561680000,762752,800,854,71,320,261,79,613
1561708800,762425,897,1224,504,270,245,175,647
1561737600,763144,1509,790,211,334,246,196,708
1561766400,762991,545,698,105,252,244,94,546
1561795200,762979,479,491,63,168,188,58,390
1561824000,763055,549,473,87,208,201,66,437
1561852800,763020,438,473,52,188,163,81,412
1561881600,763066,444,398,49,158,151,75,354
1561910400,763072,350,344,34,160,141,50,325
1561939200,762781,526,817,68,155,169,71,369
1561968000,762827,646,600,52,207,189,73,434
1561996800,762663,907,1071,249,316,259,228,742
1562025600,763085,1125,703,232,270,273,191,680
1562054400,763120,629,594,113,242,215,106,516
1562083200,763308,796,608,175,328,253,126,645
1562112000,762980,541,869,121,268,288,90,597
1562140800,763169,740,551,53,249,169,71,450
1562169600,763293,807,683,139,320,224,120,608
1562198400,763230,762,825,144,284,244,79,563
1562227200,763380,676,526,203,221,206,107,496
1562256000,763352,973,1001,231,314,269,110,648
1562284800,763285,999,1066,82,250,246,79,543
1562313600,757426,566,6425,449,203,251,296,701
1562342400,763718,6798,506,431,346,209,303,807
1562371200,763582,502,638,63,200,239,72,480
1562400000,763239,474,817,70,191,208,79,448
1562428800,763877,1047,409,70,264,162,71,466
1562457600,763742,315,450,26,137,142,37,303
1562486400,763766,385,361,43,128,155,50,318
1562515200,763810,437,393,29,178,128,51,332
1562544000,765758,2302,354,504,359,131,235,694
1562572800,763562,599,2795,534,196,386,233,771
1562601600,763589,742,715,83,272,255,96,574
1562630400,763324,778,1043,95,259,310,100,616
1562659200,763711,1305,918,244,316,220,110,599
1562688000,764220,990,481,194,322,237,110,623
1562716800,764066,732,886,111,287,271,99,609
1562745600,764205,887,748,72,309,223,86,565
1562774400,764420,966,751,74,341,247,87,621
1562803200,763677,859,1602,201,273,288,132,634
1562832000,764661,1574,590,124,313,201,122,582
1562860800,764519,786,928,76,300,304,99,643
1562889600,764583,770,706,227,282,254,75,561
1562918400,763970,578,1191,173,244,264,111,565
1562947200,764717,1348,601,134,343,233,100,628
1562976000,764742,660,635,87,237,224,98,522
1563004800,764385,619,976,226,195,221,158,540
1563033600,765073,986,298,214,233,154,166,519
1563062400,764725,316,664,46,163,265,58,459
1563091200,764807,642,560,56,229,171,64,438
1563120000,764733,520,594,36,200,135,42,356
1563148800,765001,629,361,45,141,148,52,317
1563177600,765022,402,381,46,190,171,64,395
1563206400,765088,614,548,76,287,200,102,547
1563235200,764743,656,1001,236,228,279,76,539
1563264000,765599,1401,545,78,308,220,80,556
1563292800,765544,766,821,83,324,233,107,610
1563321600,765443,763,864,102,229,237,78,499
1563350400,765746,875,572,54,244,243,75,527
1563379200,765972,883,657,130,353,246,93,636
1563408000,765724,605,853,81,238,287,76,542
1563436800,765641,825,908,96,284,286,94,612
1563465600,765961,1102,782,103,395,257,111,699
1563494400,766014,750,697,63,267,230,82,530
1563523200,766049,592,557,56,231,205,66,464
1563552000,765911,662,800,153,286,255,100,587
1563580800,766124,728,515,165,280,241,79,554
1563609600,766096,428,456,21,193,167,32,371
1563638400,766039,466,523,41,189,160,64,384
1563667200,765919,424,544,62,171,186,62,393
1563696000,765136,576,1359,31,165,142,47,333
1563724800,764963,423,596,27,165,155,36,323
1563753600,765058,434,339,29,146,129,44,303
1563782400,765158,514,414,59,179,156,64,377
1563811200,765373,740,525,56,292,196,78,524
1563840000,765220,644,797,75,237,276,90,559
1563868800,765372,738,586,66,269,191,79,499
1563897600,765575,849,646,104,329,258,98,631
1563926400,765501,628,702,83,268,250,68,545
1563955200,765718,939,722,83,267,227,97,542
1563984000,765379,893,1232,184,326,295,174,722
1564012800,765938,1399,840,200,346,246,146,673
1564041600,765527,845,1256,224,253,245,172,615
1564070400,766224,1373,676,231,335,242,193,710
1564099200,766188,593,629,109,255,221,73,504
1564128000,765945,598,841,218,200,215,88,471
1564156800,766334,896,507,134,281,244,87,569
1564185600,766056,512,790,133,239,219,97,510
1564214400,765980,433,509,113,176,194,53,387
1564243200,766311,730,399,65,189,153,44,359
1564272000,766281,381,411,36,145,171,38,330
1564300800,766316,337,302,85,138,123,55,299
1564329600,766396,456,376,54,152,128,73,333
1564358400,766393,332,335,63,137,134,49,308
1564387200,766436,472,429,90,179,138,67,350
1564416000,766152,684,968,99,285,296,92,603
1564444800,765663,734,1223,120,272,249,119,589
1564473600,766185,1409,887,154,269,242,125,583
1564502400,766573,1085,697,151,370,275,142,727
1564531200,766612,738,699,74,296,305,85,633
